EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,DATETIME,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA,REFTMP,REFTMP_FLAG_W
33RO20100308, A13.5,34,1,13,11031,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,1300.3,1300.3,3.0442,34.4239,2,34.4244,2,194.1,2,193.7,2,50.8,2,32.86,2,0,2,2.3,2,1.103,2,0.529,2,0.162,2,1.51,3,2222.1,2,2314.6,2,1099.9,2,20,7.5897,2,25,,9,,9,,9,,9,,9,,9,,,9,2.9526,3.044,2
33RO20100308, A13.5,34,1,12,11027,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,1499.6,1499.6,2.8287,34.5418,2,34.5413,2,185,2,185.2,2,59.43,2,32.53,2,0,2,2.28,2,,9,,9,,9,,9,2234.3,6,2323,2,1113.5,2,20,7.5884,2,25,,9,,9,,9,,9,,9,,9,,,9,2.7229,2.8278,2
33RO20100308, A13.5,34,1,11,11707,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,1799.4,1799.4,2.74,34.6661,2,34.6655,2,186.3,2,186.5,2,63.52,2,31.07,2,0,2,2.17,2,0.222,2,0.108,2,0.065,2,0.436,3,2235.5,2,2333.3,2,1067.8,2,20,7.6047,2,25,,9,,9,,9,,9,,9,,9,,,9,2.6098,2.7395,2
33RO20100308, A13.5,34,1,10,11003,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,2100.5,2100.5,2.6765,34.7608,2,34.7608,2,198.9,2,199.3,2,61.37,2,28.57,2,0,2,1.99,2,,9,,9,,9,,9,2226.1,2,2336,2,988.9,2,20,7.6379,2,25,,9,,9,,9,,9,,9,,9,,,9,2.5204,2.6765,2
33RO20100308, A13.5,34,1,9,11706,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,2399.1,2399.1,2.5869,34.8132,2,34.8133,2,213.4,2,213.7,2,57.7,2,26.67,2,0,2,1.84,2,0.034,2,0.016,2,0.035,2,0.105,3,2215.9,2,2336.4,2,921,2,20,7.6672,2,25,,9,,9,,9,,9,,9,,9,,,9,2.4046,2.5869,2
33RO20100308, A13.5,34,1,8,11033,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,2799.9,2799.9,2.4261,34.8373,2,34.8353,2,222.3,2,223,2,57.68,2,25.49,2,0,2,1.76,2,,9,,9,,9,,9,2212.3,2,2339.3,2,882.7,2,20,7.6855,2,25,,9,,9,,9,,9,,9,,9,,,9,2.2082,2.4255,2
33RO20100308, A13.5,34,1,7,11705,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,3000.2,3000.2,2.3415,34.84,2,34.8407,2,224.9,2,225.3,2,59.34,6,25.47,6,0,6,1.75,6,0.015,6,0.008,6,0,6,0.051,3,2213.6,2,2323,4,864.2,6,20,7.6892,2,25,,9,,9,,9,,9,,9,,9,,,9,2.1054,2.341,2
33RO20100308, A13.5,34,1,6,11029,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,3399.1,3399.1,2.1029,34.8285,2,34.8278,2,224.3,2,225,2,67.41,6,26.1,6,0,6,1.8,6,0.019,2,0.009,2,0,2,0.057,3,2221.4,2,2349.3,2,875.5,2,20,7.6869,2,25,,9,,9,,9,,9,,9,,9,,,9,1.8314,2.1025,2
33RO20100308, A13.5,34,1,5,11704,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,3799.9,3799.9,1.6459,34.7859,2,34.7855,2,220.2,2,220.1,6,85.78,6,28.25,6,0,6,1.96,6,0.037,2,0.02,2,0.036,2,0.097,3,2236.7,2,2356.8,2,925,2,20,7.6643,2,25,,9,,9,,9,,9,,9,,9,,,9,1.3439,1.6454,2
33RO20100308, A13.5,34,1,4,11030,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,4199.3,4199.3,1.2207,34.7476,2,34.7466,2,217.8,2,217.1,2,102.16,6,29.98,6,0,6,2.09,6,0.07,2,0.034,2,0,2,0.169,3,2249.1,2,2363.3,2,970.8,2,20,7.6466,2,25,,9,,9,,9,,9,,9,,9,,,9,0.8876,1.2203,2
33RO20100308, A13.5,34,1,3,11703,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,4599.5,4599.5,1.1302,34.736,2,34.7359,2,217.6,2,216.8,2,106.85,6,30.46,6,0,6,2.11,6,0.081,2,0.04,2,0.046,2,0.191,3,2252.6,2,2367.6,2,981.4,2,20,7.6411,2,25,,9,,9,,9,,9,,9,,9,,,9,0.755,1.1295,2
33RO20100308, A13.5,34,1,2,11702,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,4800,4800,1.1345,34.7344,2,34.7386,2,217.4,2,217.7,2,107.84,6,30.55,6,0,6,2.13,6,0.084,2,0.041,2,0.041,2,0.195,3,2253.5,2,2366.6,2,987.1,2,20,7.6403,2,25,,9,,9,,9,,9,,9,,9,,,9,0.7359,1.1339,2
33RO20100308, A13.5,34,1,1,11701,2,20100322,2010-03-22 17:33,1733,-37.4998,0.9918,5013,5094.9,5094.9,1.1565,34.7328,2,34.7343,2,217.3,2,216.3,2,108.25,6,30.65,6,0,6,2.14,6,0.084,2,0.041,2,0.029,2,0.196,3,2253.8,6,2368.3,6,989.5,2,20,7.6406,2,25,,9,,9,,9,,9,,9,,9,,,9,0.722,1.1559,2
33RO20100308, A13.5,35,1,24,11714,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,4.8,4.8,19.1991,35.1832,2,35.1822,2,234.3,2,234.4,2,0.77,2,0,2,0,2,0.17,2,2.294,2,1.396,2,1.289,2,2.608,3,2059,6,2322.7,6,398.4,2,20,7.9823,2,25,62.06,2,3.67,2,,9,,9,,9,,9,,,9,19.1982,19.1988,2
33RO20100308, A13.5,35,1,23,11713,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,50,50,18.1082,35.172,2,35.1639,2,240.3,2,243.5,2,0.85,2,0.01,2,0,2,0.18,2,2.456,2,1.473,2,1.371,2,2.439,3,2059.7,2,2320,2,403.4,2,20,7.9749,2,25,62.75,2,4.63,2,,9,,9,,9,,9,,,9,18.0996,18.1148,2
33RO20100308, A13.5,35,1,22,11712,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,75,75,15.5198,35.1339,2,35.1089,2,252.3,2,250.2,2,0.98,2,0.6,2,0.13,2,0.28,2,2.769,6,1.668,6,1.471,2,2.244,3,2075.6,2,2316.5,2,446.9,2,20,7.9433,2,25,57.77,2,5.57,2,,9,,9,,9,,9,,,9,15.5082,15.5503,2
33RO20100308, A13.5,35,1,21,11010,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,100,100,13.8586,35.0733,2,35.0783,2,238.8,2,238.2,2,1.41,2,4.29,2,0.05,2,0.48,2,2.921,2,1.765,2,1.992,4,2.064,3,2093.6,2,2314.1,2,494.3,2,20,7.9006,2,25,55.93,2,8.3,2,,9,,9,,9,,9,,,9,13.8443,13.8605,2
33RO20100308, A13.5,35,1,20,11715,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,199.7,199.7,12.5131,35.1094,2,35.1126,2,220.9,2,224.7,2,2.76,2,9.28,2,0.01,2,0.75,2,3.026,2,1.763,2,1.413,2,1.433,3,2117.2,2,2316.2,2,561.7,6,20,7.8547,2,25,49.74,2,12.01,2,,9,,9,,9,,9,,,9,12.4863,12.5139,2
33RO20100308, A13.5,35,1,19,11007,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,299.6,299.6,11.1536,34.9476,2,34.9482,2,221.8,2,223.3,2,4.04,2,12.86,2,0,2,0.97,2,3.175,2,1.81,2,1.342,2,1.454,3,2128.4,2,2306,2,621.2,2,20,7.8146,2,25,46.33,2,14.96,2,,9,,9,,9,,9,,,9,11.1162,11.1534,2
33RO20100308, A13.5,35,1,18,11710,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,399.4,399.4,9.6993,34.7589,2,34.7584,2,218.6,2,219.4,6,6.05,2,16.94,2,0,2,1.22,2,3.276,2,1.814,2,1.168,2,1.745,3,2139,2,2299.1,2,690.8,2,20,7.768,2,25,44.76,2,19.26,2,,9,,9,,9,,9,,,9,9.6535,9.7,2
33RO20100308, A13.5,35,1,17,11025,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,550.8,550.8,7.2092,34.4663,2,34.4647,2,215.9,2,217.1,2,11,2,23.69,2,0,2,1.66,2,3.386,2,1.807,2,1.02,2,2.499,3,2158.3,2,2286.6,2,836.2,2,20,7.6936,2,25,43.69,2,25.72,2,,9,,9,,9,,9,,,9,7.1559,7.2086,2
33RO20100308, A13.5,35,1,16,11709,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,700,700,5.4168,34.3117,2,34.3116,2,226.6,2,227.5,2,16.14,2,26.93,2,0,2,1.89,2,3.369,2,1.751,2,0.854,2,3.065,3,2167.2,2,2283.9,2,896.2,2,20,7.6643,2,25,41.58,2,28.55,2,,9,,9,,9,,9,,,9,5.358,5.4199,2
33RO20100308, A13.5,35,1,15,11006,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,850.1,850.1,4.249,34.2654,2,34.2665,2,228.9,2,229,2,23.99,2,29.38,2,0,2,2.06,2,2.967,2,1.513,2,0.702,2,3.103,3,2179.7,2,2289.6,2,950,2,20,7.6439,2,25,39.21,2,31.14,2,,9,,9,,9,,9,,,9,4.1843,4.2535,2
33RO20100308, A13.5,35,1,14,11708,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,1000.6,1000.6,3.7162,34.3134,2,34.3085,2,216.1,2,214.6,2,34.87,2,31.23,2,0,2,2.19,2,2.258,2,1.122,2,0.431,2,2.58,3,2198.1,2,2298.3,2,1018.8,2,20,7.6163,2,25,39.17,2,33.22,2,,9,,9,,9,,9,,,9,3.643,3.7223,2
33RO20100308, A13.5,35,1,13,11031,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,1199.7,1199.7,3.2215,34.3998,2,34.3993,2,194,2,195,2,48.45,2,32.85,2,0,2,2.31,2,1.325,2,0.636,2,0.232,2,1.707,3,2219.4,2,2312.6,2,1099.9,2,20,7.5884,2,25,38.61,2,34.35,2,,9,,9,,9,,9,,,9,3.1363,3.2245,2
33RO20100308, A13.5,35,1,12,11027,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,1399.9,1399.9,2.8983,34.4932,2,34.4939,2,188.3,2,188.6,2,55.95,2,32.7,2,0,2,2.3,2,0.732,2,0.352,2,0.121,2,1.089,3,2228.7,2,2322.3,2,1116.7,2,20,7.5847,2,25,38.32,2,34.5,2,,9,,9,,9,,9,,,9,2.8,2.8977,2
33RO20100308, A13.5,35,1,11,11707,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,1599.5,1599.5,2.7862,34.5983,2,34.5982,2,186.3,2,185.7,2,61,2,31.78,2,0,2,2.23,2,0.373,2,0.182,2,0.069,2,0.633,3,2233.4,2,2328.5,2,1089.7,2,20,7.5931,2,25,39.43,2,33.62,2,,9,,9,,9,,9,,,9,2.6725,2.7859,2
33RO20100308, A13.5,35,1,10,11003,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,1794.6,1794.6,2.7361,34.6751,2,34.6752,2,189.4,2,189.6,2,62.36,2,30.64,2,0,2,2.14,2,0.207,2,0.101,2,0.06,2,0.392,3,2232.1,2,2333.8,2,1051.7,2,20,7.6078,2,25,39.38,2,32.26,2,,9,,9,,9,,9,,,9,2.6063,2.7356,2
33RO20100308, A13.5,35,1,9,11706,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,2000,2000,2.6916,34.7403,2,34.7415,2,196.2,2,195.9,2,62.18,2,29.28,2,0,2,2.04,2,0.111,2,0.054,2,0,2,0.24,3,2227.4,2,2336.3,2,1001.8,2,20,7.6265,2,25,39.51,2,30.85,2,,9,,9,,9,,9,,,9,2.5443,2.691,2
33RO20100308, A13.5,35,1,8,11033,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,2299.9,2299.9,2.6169,34.8013,2,34.8019,2,209.7,2,210.1,2,58.54,2,27.17,2,0,2,1.89,2,0.046,2,0.022,2,0,2,0.124,3,2217.7,2,2336.8,2,930.2,2,20,7.6572,2,25,39.32,2,28.39,2,,9,,9,,9,,9,,,9,2.4434,2.6167,2
33RO20100308, A13.5,35,1,7,11705,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,2598.7,2598.7,2.4809,34.8283,2,34.8282,2,219,2,219.5,6,57.9,2,25.83,2,0,2,1.79,2,,5,,5,,5,,5,2212.8,2,2339.1,2,889.9,2,20,7.675,2,25,39.12,2,27.35,2,,9,,9,,9,,9,,,9,2.2815,2.4808,2
33RO20100308, A13.5,35,1,6,11029,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,2899.1,2899.1,2.3749,34.8399,2,34.8402,2,224.3,2,226.1,2,58.24,2,25.42,2,0,2,1.75,2,0.019,2,0.014,2,0.043,2,0.068,3,2209.7,2,2342.3,2,868.1,2,20,7.6859,2,25,38.32,2,27.01,2,,9,,9,,9,,9,,,9,2.1482,2.3746,2
33RO20100308, A13.5,35,1,5,11704,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,3099.5,3099.5,2.2714,34.8387,2,34.8396,2,224.4,2,225.9,2,60.99,6,25.42,6,0,6,1.75,6,0.016,2,0.007,2,0,2,0.058,3,2212.4,2,2344.5,2,873.5,2,20,7.6868,2,25,38.63,2,26.82,2,,9,,9,,9,,9,,,9,2.0268,2.2707,2
33RO20100308, A13.5,35,1,4,11030,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,3499.7,3499.7,1.9661,34.8165,2,34.8169,2,222.9,2,223.3,2,72.89,6,26.66,6,0,6,1.85,6,0.025,2,0.012,2,0,2,0.069,3,2224.3,2,2353,2,898.3,2,20,7.6782,2,25,38.92,2,28.27,2,,9,,9,,9,,9,,,9,1.6875,1.9656,2
33RO20100308, A13.5,35,1,3,11703,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,4299.3,4299.3,1.1558,34.7415,2,34.7412,2,217.3,2,217.4,2,104.65,6,30.04,6,0,6,2.11,6,0.072,2,0.035,2,0,2,0.174,3,2249.6,2,2366.4,2,978.7,2,20,7.6406,2,25,39.63,2,32.09,2,,9,,9,,9,,9,,,9,0.8136,1.1551,2
33RO20100308, A13.5,35,1,2,11702,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,4700.7,4700.7,1.1211,34.7345,2,34.7349,2,217.9,2,217.2,2,107.8,6,30.47,6,0,6,2.13,6,0.086,2,0.042,2,0,2,0.199,3,2252.8,2,2366.8,2,989.8,6,20,7.639,2,25,38.49,2,32.24,2,,9,,9,,9,,9,,,9,0.7345,1.1208,2
33RO20100308, A13.5,35,1,1,11701,2,20100322,2010-03-22 23:44,2344,-37.0005,1.0002,4963,5026.5,5026.5,1.1448,34.7327,2,34.7333,2,216.5,2,216.5,2,108.25,6,30.49,6,0,6,2.14,6,0.087,2,0.041,2,0.06,2,0.2,3,2253.9,6,2369,6,988,2,20,7.6389,2,25,38.64,2,32.26,2,,9,,9,,9,,9,,,9,0.719,1.144,2
33RO20100308, A13.5,36,1,24,11714,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,5.4,5.4,19.7421,35.4001,2,35.4021,2,227.7,2,229.9,2,0.93,2,0,2,0,2,0.15,2,2.217,2,1.353,2,1.265,2,2.507,3,2062.5,6,2333.7,6,390.8,2,20,7.9907,2,25,,9,,9,,9,,9,,9,,9,,,9,19.7411,19.7415,2
33RO20100308, A13.5,36,1,23,11713,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,39.7,39.7,19.932,35.4995,2,35.508,2,227.8,2,229.1,2,1.03,2,0,2,0,2,0.16,2,2.198,2,1.342,2,1.284,2,2.457,3,2065.5,2,2337.6,2,386.4,6,20,7.9918,2,25,,9,,9,,9,,9,,9,,9,,,9,19.9247,19.9317,2
33RO20100308, A13.5,36,1,22,11712,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,80.2,80.2,16.7904,35.516,2,35.5096,2,240.3,2,246.9,2,1.39,2,0.04,2,0,2,0.19,2,2.562,6,1.541,6,1.387,6,1.873,3,2073.7,2,2336.1,2,404.9,2,20,7.9749,2,25,,9,,9,,9,,9,,9,,9,,,9,16.7773,16.7904,2
33RO20100308, A13.5,36,1,21,11010,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,151,151,14.7462,35.3451,2,35.3427,2,221.9,2,227.5,2,1.64,2,4,2,0.03,2,0.44,2,2.747,2,1.638,2,1.457,2,1.602,3,2097.6,2,2326.9,2,479.2,2,20,7.9131,2,25,,9,,9,,9,,9,,9,,9,,,9,14.7236,14.7456,2
33RO20100308, A13.5,36,1,20,11715,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,250.4,250.4,13.0624,35.1723,2,35.1698,2,216.2,2,215.5,2,3.27,2,9.31,2,0.01,2,0.76,2,2.95,2,1.727,2,1.254,2,1.226,3,2118.1,2,2315.8,2,562,2,20,7.8534,2,25,,9,,9,,9,,9,,9,,9,,,9,13.0277,13.0622,2
33RO20100308, A13.5,36,1,19,11007,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,325.4,325.4,12.4285,35.1418,2,35.1418,2,222.3,2,220,2,3.08,2,10.05,2,0,2,0.79,2,3.036,2,1.756,2,1.303,2,1.225,3,2120.3,2,2317.7,2,568.4,2,20,7.8462,2,25,,9,,9,,9,,9,,9,,9,,,9,12.3848,12.4267,2
33RO20100308, A13.5,36,1,18,11710,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,500.4,500.4,9.3539,34.7165,2,34.7184,2,200.5,2,198.5,2,9.52,2,19.72,2,0,2,1.41,2,3.074,2,1.673,2,0.909,2,1.537,3,2152.6,2,2296.1,2,772.5,2,20,7.7276,2,25,,9,,9,,9,,9,,9,,9,,,9,9.2975,9.3592,2
33RO20100308, A13.5,36,1,17,11025,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,649.7,649.7,6.7929,34.4431,2,34.4401,2,208.3,2,210.2,6,14.18,2,25.13,2,0,2,1.75,2,3.166,2,1.658,2,0.865,2,2.442,3,2166.2,2,2288.2,2,873.9,2,20,7.6746,2,25,,9,,9,,9,,9,,9,,9,,,9,6.7316,6.7615,2
33RO20100308, A13.5,36,1,16,11709,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,799.7,799.7,5.0245,34.3247,2,34.3262,2,216.3,2,216.2,2,22.2,2,28.46,2,0,2,2,2,2.875,2,1.471,2,0.693,2,2.807,3,2179.5,2,2290.8,2,951.5,2,20,7.6437,2,25,,9,,9,,9,,9,,9,,9,,,9,4.9591,5.0157,2
33RO20100308, A13.5,36,1,15,11006,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,1000.7,1000.7,3.7254,34.301,2,34.2997,2,217.2,2,216.9,2,32.7,2,30.58,2,0,2,2.15,2,2.308,2,1.142,2,0.479,2,2.61,3,2194.9,2,2297.7,2,1009.2,2,20,7.6199,2,25,,9,,9,,9,,9,,9,,9,,,9,3.6521,3.7259,2
33RO20100308, A13.5,36,1,14,11708,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,1199.6,1199.6,3.1613,34.3829,2,34.3822,2,198.9,2,199.5,2,46.12,2,32.35,2,0,2,2.28,2,1.428,2,0.687,2,0.278,2,1.805,3,2216.6,2,2311.9,2,1094.6,2,20,7.5926,2,25,,9,,9,,9,,9,,9,,9,,,9,3.0767,3.1625,2
33RO20100308, A13.5,36,1,13,11031,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,1399.7,1399.7,2.9199,34.5059,2,34.5056,2,187.6,2,188.4,2,55.69,2,32.29,2,0,2,2.27,2,0.672,2,0.323,2,0.113,2,1.019,3,2228.6,2,2320.9,2,1113.9,2,20,7.5877,2,25,,9,,9,,9,,9,,9,,9,,,9,2.8214,2.9195,2
33RO20100308, A13.5,36,1,12,11027,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,1599.1,1599.1,2.8164,34.6059,2,34.6053,2,187.4,2,187.1,2,59.12,2,31.29,2,0,2,2.2,2,0.331,2,0.162,2,0.077,2,0.586,3,2231.7,2,2328.3,2,1076,2,20,7.5985,2,25,,9,,9,,9,,9,,9,,9,,,9,2.7024,2.8159,2
33RO20100308, A13.5,36,1,11,11707,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,1799.1,1799.1,2.7649,34.6897,2,34.6869,2,190.4,2,191.4,2,60.33,2,29.94,2,0,2,2.09,2,0.173,2,0.084,2,0.044,2,0.396,3,2229.1,2,2335.2,2,1033.4,2,20,7.6149,2,25,,9,,9,,9,,9,,9,,9,,,9,2.6343,2.7647,2
33RO20100308, A13.5,36,1,10,11003,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,2100.6,2100.6,2.6866,34.7695,2,34.7691,2,202.6,2,203.8,2,58.5,2,27.73,2,0,2,1.93,2,0.078,2,0.039,2,0.039,2,0.222,3,2220.9,2,2335.5,2,967.7,2,20,7.6424,2,25,,9,,9,,9,,9,,9,,9,,,9,2.5303,2.6853,2
33RO20100308, A13.5,36,1,9,11706,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,2399.9,2399.9,2.5702,34.8151,2,34.8145,2,215.2,2,216.4,2,56.8,2,26.22,2,0,2,1.81,2,0.037,2,0.019,2,0,2,0.134,3,2214.1,2,2337.6,2,908.9,2,20,7.6678,2,25,,9,,9,,9,,9,,9,,9,,,9,2.3881,2.5701,2
33RO20100308, A13.5,36,1,8,11033,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,2699.4,2699.4,2.4399,34.8344,2,34.8334,2,223.5,2,223,6,57.23,2,25.42,2,0,2,1.75,2,0.022,2,0.011,2,0,2,0.089,3,2210.1,2,2338.3,2,878.5,2,20,7.6812,2,25,,9,,9,,9,,9,,9,,9,,,9,2.2316,2.4402,2
33RO20100308, A13.5,36,1,7,11705,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,2998.9,2998.9,2.3361,34.8419,2,34.8449,2,227.9,2,227.1,2,58.44,2,25.03,2,0,2,1.73,2,0.015,6,0.008,6,0.014,6,0.073,3,2209.9,2,2341.9,2,866.6,2,20,7.6893,2,25,,9,,9,,9,,9,,9,,9,,,9,2.1003,2.3356,2
33RO20100308, A13.5,36,1,6,11029,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,3299.3,3299.3,2.2225,34.8435,2,34.8435,2,230.1,2,229.2,2,60.92,6,25,6,0,6,1.72,6,0.013,2,0.007,2,0,2,0.061,3,2212.7,2,2346.2,2,860.6,2,20,7.6928,2,25,,9,,9,,9,,9,,9,,9,,,9,1.9585,2.2228,2
33RO20100308, A13.5,36,1,5,11704,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,3600.1,3600.1,1.9834,34.8251,2,34.8246,2,226.5,2,226.1,2,70.4,6,26.12,6,0,6,1.8,6,0.02,2,0.01,2,0,2,0.066,3,2222.3,2,2353.9,2,873.6,6,20,7.6846,2,25,,9,,9,,9,,9,,9,,9,,,9,1.6937,1.9832,2
33RO20100308, A13.5,36,1,4,11030,9,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,4000,4000,1.4179,34.7672,2,,9,219.4,2,,9,-9,9,-9,9,-9,9,-9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,9,,9,,,9,1.1007,1.4177,2
33RO20100308, A13.5,36,1,3,11703,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,4399.1,4399.1,1.1392,34.7391,2,34.7389,2,217.3,2,217.1,2,105.44,6,30.13,6,0.01,6,2.11,6,0.075,2,0.036,2,0.034,2,0.202,3,2251.3,2,2366.8,2,984.8,2,20,7.64,2,25,,9,,9,,9,,9,,9,,9,,,9,0.7864,1.1386,2
33RO20100308, A13.5,36,1,2,11702,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,4800,4800,1.1258,34.7336,2,34.7332,2,218.1,2,216.6,2,107.45,6,30.35,6,0,6,2.12,6,0.084,2,0.042,2,0,2,0.224,3,2253.2,2,2367.7,2,986.7,2,20,7.6377,2,25,,9,,9,,9,,9,,9,,9,,,9,0.7275,1.1251,2
33RO20100308, A13.5,36,1,1,11701,2,20100323,2010-03-23 6:01,601,-36.4992,1.0047,5031,5101.4,5101.4,1.1558,34.7327,2,34.7325,2,217.4,2,216.2,2,108.31,6,30.55,6,0.01,6,2.14,6,0.084,2,0.04,2,0.028,2,0.213,3,2253.5,6,2368,6,988.4,2,20,7.6384,2,25,,9,,9,,9,,9,,9,,9,,,9,0.7206,1.1551,2
33RO20100308, A13.5,37,1,24,11714,2,20100323,2010-03-23 12:10,1210,-35.9998,1.0085,4973,5.6,5.6,20.5713,35.807,2,35.8077,2,225.8,2,226.8,2,1.78,2,0,2,0,2,0.15,2,2.125,2,1.302,2,1.312,2,2.369,3,2071.1,6,2353.5,2,376.6,2,20,8.0065,2,25,63.47,2,4.46,2,,1,,1,,9,,9,,,9,20.5702,20.5698,2
33RO20100308, A13.5,37,1,23,11713,2,20100323,2010-03-23 12:10,1210,-35.9998,1.0085,4973,59.9,59.9,19.4396,35.6766,2,35.6944,2,237.1,2,238.7,2,1.78,2,0,2,0,2,0.16,2,2.288,2,1.389,2,1.276,2,2.174,3,2068.1,2,2347.9,6,378.7,2,20,7.9999,2,25,62.69,2,4.91,2,,1,,1,,9,,9,,,9,19.4287,19.4763,2
33RO20100308, A13.5,37,1,22,11712,2,20100323,2010-03-23 12:10,1210,-35.9998,1.0085,4973,100.5,100.5,16.963,35.6255,2,35.6242,2,240.6,2,240.4,2,1.99,2,0.19,2,0.03,2,0.23,2,2.517,6,1.518,6,1.353,6,1.738,3,2078.4,2,2343.7,2,407.7,2,20,7.9775,2,25,57.53,2,4.38,2,,1,,1,,9,,9,,,9,16.9464,16.9644,2
33RO20100308, A13.5,37,1,21,11010,2,20100323,2010-03-23 12:10,1210,-35.9998,1.0085,4973,150.1,150.1,15.6524,35.514,2,35.5119,2,222.7,2,221.7,2,2.69,2,4.2,2,0.02,2,0.44,2,2.609,2,1.563,2,1.349,2,1.194,3,2094.4,2,2335.1,2,458,2,20,7.9293,2,25,55.89,2,7.95,2,,1,,1,,9,,9,,,9,15.6289,15.6604,2
